qid,query,item_id,user_id,ori_rating,ori_review,data_source,prompt,ability,reward_model,extra_info
15861,"I'm looking for a refurbished StairMaster that provides a smooth stepping action and offers multiple workout programs. Can I expect it to arrive in great condition and to work perfectly? Also, what should I know about the delivery process for this equipment?",B00ATRFKLS,AHJDH6RP4XW2USA4TIZX7REBRIRA,5,"Purchased a refurbished StairMaster.  It arrived in great condition and works perfectly.  It has smooth stepping action, multiple programs to choose from.  I am very happy with my purchase.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a refurbished StairMaster that provides a smooth stepping action and offers multiple workout programs. Can I expect it to arrive in great condition and to work perfectly? Also, what should I know about the delivery process for this equipment?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B00ATRFKLS'}, 'style': 'rule'}","{'index': 1070, 'split': 'train'}"
234,"I'm looking for a product that can help protect my knuckles during boxing or MMA training, especially when hitting a heavy bag or doing other punching drills. What do you recommend that will provide comfort and durability while sparring?",B09TL8SH4N,AF5JNP42S35PBT6CJNZK3PXUODOA,5,Love it must have for boxing or mma. Save your knuckle from hurting when hitting nag or any other punching drills.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a product that can help protect my knuckles during boxing or MMA training, especially when hitting a heavy bag or doing other punching drills. What do you recommend that will provide comfort and durability while sparring?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B09TL8SH4N'}, 'style': 'rule'}","{'index': 1071, 'split': 'train'}"
2461,"I'm looking for high-quality Olympic plates that are machined with drilled center holes and have raised numbers. I want to avoid cheaper options and prefer plates that are well-made, similar to the M series Ivanko plates. Can you recommend a pair that meets these specifications?",B004OV0L5U,AFHOMPY2MFTJTADJTOU5OY36ANPA,5,"These are the M series Ivanko Olympic plates currently being made in China. The color is slightly different from my older Taiwanese M series plates. They’re still relatively expensive but you get what you pay for...machined rear surface and drilled (not cast) center hole. Raised numbers are painted silver. I will be ordering another pair...and getting rid of my cheap CAP (“Standard”) Olympic plates. Yes, gravity doesn’t care but I do.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for high-quality Olympic plates that are machined with drilled center holes and have raised numbers. I want to avoid cheaper options and prefer plates that are well-made, similar to the M series Ivanko plates. Can you recommend a pair that meets these specifications?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B004OV0L5U'}, 'style': 'rule'}","{'index': 1072, 'split': 'train'}"
6114,"I'm looking for a bag that's not too bulky but can hold all my dive gear, except for my wetsuit. I need something that can fit long fins, like my 40-inch ones with carbon blades, and has compartments for a mask, gloves, and an inflatable buoy. Are there bags that also have holders for spearguns and are durable enough for regular use?",B01N5M9BNK,AET26SEY5PCH2PAL3FBGB4YSKGUA,5,Great for my Omer stingray 102 cm (40inches ) with moana hybrid carbon blades.<br />Rather practical front compartment to store gloves inflatable buoy etc with top compartment for mask & side spearguns holder,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a bag that\'s not too bulky but can hold all my dive gear, except for my wetsuit. I need something that can fit long fins, like my 40-inch ones with carbon blades, and has compartments for a mask, gloves, and an inflatable buoy. Are there bags that also have holders for spearguns and are durable enough for regular use?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B01N5M9BNK'}, 'style': 'rule'}","{'index': 1073, 'split': 'train'}"
9392,"I'm looking for a lightweight camping table that is easy to set up without needing to refer to instructions. It should provide decent table space and ample storage, and I'd like to know if it's suitable for camping trips. Any recommendations?",B08RRTBJ1K,AHYVYEB2DREQIKQEBQHBKCZ7X7MQ,5,I was able to set up the table without even looking at the instruction - it's very intuitive. It very light and gives you decent amount of table space along with a lot of storage. Definitely recommend this for campers.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a lightweight camping table that is easy to set up without needing to refer to instructions. It should provide decent table space and ample storage, and I\'d like to know if it\'s suitable for camping trips. Any recommendations?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B08RRTBJ1K'}, 'style': 'rule'}","{'index': 1074, 'split': 'train'}"
7781,"I'm looking for a durable activity tracker that I can use to monitor my six-year-old's activity and calorie burning. What features should I expect, and how effective is it for kids around that age?",B07SW1RHRP,AE4KYDQ226J3HKKVUDGHUYEPDFGA,5,We bought this for our six year old.  We love it.  We can monitor his activity and calorie burning.  Absolutely awesome and durable.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a durable activity tracker that I can use to monitor my six-year-old\'s activity and calorie burning. What features should I expect, and how effective is it for kids around that age?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B07SW1RHRP'}, 'style': 'rule'}","{'index': 1075, 'split': 'train'}"
2128,"I'm looking for a product that can securely hold enough sand or seed to last through a round of golf. It should be easy to take on and off my golf cart, and I prefer something made of durable plastic that will last over time. Any recommendations?",B002GYE2KC,AFBFCIOFAY3VYLROCCMIZ6LOV36A,5,I like it.  It holds enough to get me mostly through a round.  Comes on and off the cart easily yet stays secure.  Good quality plastic - looks like it should last.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a product that can securely hold enough sand or seed to last through a round of golf. It should be easy to take on and off my golf cart, and I prefer something made of durable plastic that will last over time. Any recommendations?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B002GYE2KC'}, 'style': 'rule'}","{'index': 1076, 'split': 'train'}"
10032,I'm looking for a bike tire that offers a smooth ride and a good-looking tread pattern. It's important to me that the tire holds air pressure well and is easy to replace. Can you recommend a product that meets these criteria?,B0757699Z1,AGKXGCYVNOPH3H26CNAFQF26FDBA,5,"smooth ride, good looking tire pattern, held well the air pressure, easy replacement  - glad I got them. Thanks",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a bike tire that offers a smooth ride and a good-looking tread pattern. It\'s important to me that the tire holds air pressure well and is easy to replace. Can you recommend a product that meets these criteria?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B0757699Z1'}, 'style': 'rule'}","{'index': 1077, 'split': 'train'}"
13276,"I'm looking for a lightweight and comfortable bike seat that offers good cushioning. I want it to fit well and look great on my bike, similar to a saddle I previously had, but at a more affordable price. Can anyone recommend something that meets these needs?",B07DQBZ1M4,AG4DMLAHBSLD7CDR45SD3KPMOT7A,5,"Bought to replace my San Marco (at about 1/4 the price) and was really pleased with the fit, comfort and unbelievable light weight. Looks great on my bike and feels even better. I'll update the review if it doesn't last but for now an enthusiastic 5 stars!",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a lightweight and comfortable bike seat that offers good cushioning. I want it to fit well and look great on my bike, similar to a saddle I previously had, but at a more affordable price. Can anyone recommend something that meets these needs?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B07DQBZ1M4'}, 'style': 'rule'}","{'index': 1078, 'split': 'train'}"
15882,"I'm looking for a chalk that applies smoothly and prevents my cue stick from sliding off the ball. Is this product a good option for that, and does it offer great value for the price?",B005HBV57O,AGGIOXU6V4AI3MWY7DZFAGGTUAOA,5,Applies chalk well and keep the cue stick from sliding off the ball like it's supposed to.  Great price for the product.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a chalk that applies smoothly and prevents my cue stick from sliding off the ball. Is this product a good option for that, and does it offer great value for the price?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B005HBV57O'}, 'style': 'rule'}","{'index': 1079, 'split': 'train'}"
4697,"I'm looking for a bag that is manageable for long bike rides, ideally one that can hold drinks and tools without being bulky like a backpack. I appreciate a comfortable shoulder strap, but I prefer it to be a bit thinner. Would this bag fit those needs, and is it also suitable for hiking without being too heavy? ",B08B5V6T7F,AGJOKEMC5VAWVP4ESYLNGGQA55EQ,5,"So I bought this as i've taken up on riding my bike more and got tired of having a big backpack on me for long 12 mile rides. I ordered this in hopes of it being more managable and less in the way on long rides, but big enough for it to fit drinks or tools that I might need. The bag fits both criteria, if there is something I wasnt crazy about, its the size of the shoulder strap towards the top as it is a bit thicker. But in all its a great bag, I would say even for going on a hike and not wanting to carry something too heavy.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a bag that is manageable for long bike rides, ideally one that can hold drinks and tools without being bulky like a backpack. I appreciate a comfortable shoulder strap, but I prefer it to be a bit thinner. Would this bag fit those needs, and is it also suitable for hiking without being too heavy? ```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B08B5V6T7F'}, 'style': 'rule'}","{'index': 1080, 'split': 'train'}"
18956,"I'm looking for a durable and well-made jersey for my active son that he would love, especially something he can use for sports and play. I want to make sure it's worth the price, as it will be a Christmas gift. Can you recommend something similar? ",B00C6FKVR4,AF54VGSJJZ5CWBSK7AI7LQ26GOTA,5,"This was a fantastic jersey.  My son loves it. Its what he wanted for Christmas and for the price, it was well worth it.  Its well made and durable for everything my active kid puts it through!",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a durable and well-made jersey for my active son that he would love, especially something he can use for sports and play. I want to make sure it\'s worth the price, as it will be a Christmas gift. Can you recommend something similar? ```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B00C6FKVR4'}, 'style': 'rule'}","{'index': 1081, 'split': 'train'}"
8871,I'm looking for bright marine lights that can be mounted on my personal watercraft for night riding. I want something that is very visible and reliable. Are these suitable for that purpose?,B00WFMQNL6,AFTU4P5WRSCAUKSGP547JUVC2R7Q,5,I mounted these on my Seadoo when I rode at night in Alabama. They were very bright and very visible. I would purchase again.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for bright marine lights that can be mounted on my personal watercraft for night riding. I want something that is very visible and reliable. Are these suitable for that purpose?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B00WFMQNL6'}, 'style': 'rule'}","{'index': 1082, 'split': 'train'}"
18249,"I'm looking for a fishing line that offers incredible strength and control, ideally one that has good shock resistance and outstanding knot strength. I need something that won't break off easily and can handle catching a lot of fish, especially walleyes, without any issues. Can you recommend a line that performs well in tough conditions and has a good track record for durability?",B08YFLVDMJ,AFY5VZC2O6O7FWRAQOY6YJDJZ4SQ,5,I put this line on one reel and used it all spring and summer on my charter boat and it worked a lot better than the other line I've been using for years.  No breakoffs and it caught hundreds of walleyes.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a fishing line that offers incredible strength and control, ideally one that has good shock resistance and outstanding knot strength. I need something that won\'t break off easily and can handle catching a lot of fish, especially walleyes, without any issues. Can you recommend a line that performs well in tough conditions and has a good track record for durability?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B08YFLVDMJ'}, 'style': 'rule'}","{'index': 1083, 'split': 'train'}"
783,I'm looking for a well-constructed bag that allows easy access to my belongings and has a dry section to keep my dive logs and wallet safe while I'm on the dive boat. Does this bag meet those needs?,B01LXRMHBJ,AH5V756RT5J3FNHLZGNFMARA4K3Q,5,"well constructed with easy access to contents,  Dry section works well to hold dive logs and wallet contents while on dive boat.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a well-constructed bag that allows easy access to my belongings and has a dry section to keep my dive logs and wallet safe while I\'m on the dive boat. Does this bag meet those needs?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B01LXRMHBJ'}, 'style': 'rule'}","{'index': 1084, 'split': 'train'}"
13645,"I'm looking for a lightweight vest that I can wear comfortably under my clothes without it being noticeable. I want something with good stretch that fits well and can help enhance my workouts, like using it with contouring or sweat cream. I'm 5'7"" with a 31-inch waist and am interested in finding a size medium. Any recommendations for a product that meets these needs?",B089CPVB4P,AFJXI3TVWADHSPJZXBEGK3L6TRVA,5,"This vest is a great product. It’s lightweight and can be worn under your clothes unnoticeably. I’ve used it for the first time over the weekend. Once with contouring cream and again with sweat cream. Both yielded great results. I plan on using this often, especially while at work during the week. I am 5’7” with a 31 inch waist and was able to purchase a size medium. The vest has good stretch and fits my torso just fine. I would highly recommend.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a lightweight vest that I can wear comfortably under my clothes without it being noticeable. I want something with good stretch that fits well and can help enhance my workouts, like using it with contouring or sweat cream. I\'m 5\'7"" with a 31-inch waist and am interested in finding a size medium. Any recommendations for a product that meets these needs?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B089CPVB4P'}, 'style': 'rule'}","{'index': 1085, 'split': 'train'}"
11340,I'm looking for a reliable knife with a smooth fast draw feature and a low-profile pocket clip. What options do you recommend that offer great quality for the price?,B001QVOXPU,AHNQADK3W4JNXSCHY6FOUXPV6YFA,5,Great knife. The fast draw feature is super smooth and the pocket clip very low profile. Great knife for the price.,amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a reliable knife with a smooth fast draw feature and a low-profile pocket clip. What options do you recommend that offer great quality for the price?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B001QVOXPU'}, 'style': 'rule'}","{'index': 1086, 'split': 'train'}"
14190,"I'm looking for a high-quality pickleball set that includes ergonomic paddles and balls. I want something that feels sturdy and well-made, and ideally it should come with a carrying bag and some cooling towels for convenience. Are there any recommendations for a set that would be suitable for both beginners and intermediate players?",B0C4ZTG3KQ,AGGHR5DVCUVKK6FHT2NJUZ7G5SFA,5,"This is a complete paddleball set. The paddles and balls are of supreme quality. They feel well-made, sturdy, and feel quite good in the hand. I'd say the paddles are some of the best I've used in terms of ergonomics. There is a bonus: you get a carrying bag and 4 cooling towels! The bag and towels are a nice touch. The entire set including the towels can also fit in the bag, so you'll be ready at all times to take your set anywhere with you!<br />I'd highly recommend this set to beginners and intermediate level pickleball players!",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a high-quality pickleball set that includes ergonomic paddles and balls. I want something that feels sturdy and well-made, and ideally it should come with a carrying bag and some cooling towels for convenience. Are there any recommendations for a set that would be suitable for both beginners and intermediate players?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B0C4ZTG3KQ'}, 'style': 'rule'}","{'index': 1087, 'split': 'train'}"
3552,"I'm looking for a lightweight and compact backpack that I can easily pack into a suitcase for my family's hiking trips in hot climates. It should have enough storage for essentials like snacks and water. Can anyone recommend a good option that holds up well for multiple uses, including day hikes and amusement park outings?",B0998QVNLF,AGWNDMMMKKKA2UOL5GJQDLYL75YA,5,"I got four of these for my family's Utah and Arizona trip because we needed backpacks for our desert hikes. They were perfect for our half-day hikes...super light weight (a must-have for the summer heat) and small enough to stash in a suitcase but plenty of storage for snacks, water, hats, etc. We've used them multiple of times for other travel and amusement park days. So far they've held up well. Great value!",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a lightweight and compact backpack that I can easily pack into a suitcase for my family\'s hiking trips in hot climates. It should have enough storage for essentials like snacks and water. Can anyone recommend a good option that holds up well for multiple uses, including day hikes and amusement park outings?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B0998QVNLF'}, 'style': 'rule'}","{'index': 1088, 'split': 'train'}"
1252,"I'm looking for a durable and easy-to-clean water bottle that comes in a variety of colors. I want something functional that I can easily fill and that won't disappoint, as I've had a good experience with similar bottles in the past. Can you help me find a replacement for my lost one?",B09GTV79HK,AETUOPUDFB3LPTGJZWC2JUYPQYCA,5,"The Nalgene bottles don’t disappoint. Durable, easy to fill, easy to clean, nice variety of colors.  I lost my last one and was happy to replace it.",amazon_c4_dense_sports,"[{'content': '<|im_start|>system\nYou are a helpful AI assistant. You first think about the reasoning process in the mind and then provide the user with the answer.<|im_end|>\n<|im_start|>user\nYou are an expert in query rewriting for dense retrieval systems. Rewrite the following product search query as if you are a real customer writing a natural, authentic review after using the product. Maintain the meaning and details of the original query, but shift the tone to be more casual, emotional, and based on personal experience. Include specific comments about product performance that match the query\'s intent.\n# Below is the product search query:\n# ```I\'m looking for a durable and easy-to-clean water bottle that comes in a variety of colors. I want something functional that I can easily fill and that won\'t disappoint, as I\'ve had a good experience with similar bottles in the past. Can you help me find a replacement for my lost one?```\nShow your work in <think> </think> tags. Your final response must be in JSON format within <answer> </answer> tags. For example,\n<answer>\n{\n    ""query"": xxx\n}\n</answer>.<|im_end|>\n<|im_start|>assistant\nLet me solve this step by step.\n<think>', 'role': 'user'}]",amazon_review,"{'ground_truth': {'target': 'B09GTV79HK'}, 'style': 'rule'}","{'index': 1089, 'split': 'train'}"
